"fema.dis","priv.dis","INSURADJ.L","ppinc.adj","comp","reagan1","reagan2","bush","clinton1","clinton1.1","wbush","p1","p2","p3","p4","cong.pres","pres.party","state","ev","year"
0,0,0,24378.3651695944,43.9967635830645,0,1,0,0,0,0,0,0,0,1,0.666666666666667,0,"Vermont",3,1988
1,0,0,25240.4890631273,45.3178117075606,0,0,1,0,0,0,1,0,0,0,0.666666666666667,0,"Vermont",3,1989
1,0,0,24656.0436438001,45.3178117075606,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0,"Vermont",3,1990
0,0,0,23821.7210334287,45.3178117075606,0,0,1,0,0,0,0,0,1,0,0.333333333333333,1,"Vermont",3,1991
1,0,0,24504.614424859,45.3178117075606,0,0,1,0,0,0,0,0,0,1,0.333333333333333,1,"Vermont",3,1992
1,1,15.1335234115714,24325.7416110391,43.0997249456632,0,0,0,1,1,0,1,0,0,0,0.666666666666667,1,"Vermont",3,1993
0,2,17.5644433685184,24605.8062100531,43.0997249456632,0,0,0,1,1,0,0,1,0,0,0.666666666666667,1,"Vermont",3,1994
1,0,0,24854.6327556899,43.0997249456632,0,0,0,1,1,0,0,0,1,0,0.666666666666667,1,"Vermont",3,1995
2,3,17.1713522380228,25245.586389542,43.0997249456632,0,0,0,1,1,0,0,0,0,1,0.666666666666667,1,"Vermont",3,1996
1,1,16.2323847971964,25845.2815579015,41.5937517269022,0,0,0,0,0,0,1,0,0,0,0.666666666666667,1,"Vermont",3,1997
2,4,17.8262495361668,27244.7883774035,41.5937517269022,0,0,0,0,0,0,0,1,0,0,0.666666666666667,1,"Vermont",3,1998
1,2,17.2935889840444,28009.2557244387,41.5937517269022,0,0,0,0,0,0,0,0,1,0,0.666666666666667,1,"Vermont",3,1999
1,1,16.1620475380905,28984.4498329279,41.5937517269022,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1,"Vermont",3,2000
2,0,0,29556.355133408,40.3742057868859,0,0,0,0,0,1,1,0,0,0,0.333333333333333,1,"Vermont",3,2001
1,0,0,29602.5424718693,40.3742057868859,0,0,0,0,0,1,0,1,0,0,0.333333333333333,0,"Vermont",3,2002
1,4,16.6831428289541,29847.0365969251,40.3742057868859,0,0,0,0,0,1,0,0,1,0,0.333333333333333,1,"Vermont",3,2003
1,3,17.333562834827,31268.696420486,40.3742057868859,0,0,0,0,0,1,0,0,0,1,0.333333333333333,1,"Vermont",3,2004
0,1,14.9041725158792,22394.7982721757,41.0818180750808,1,0,0,0,0,0,1,0,0,0,0.909090909090909,1,"Virginia",12,1981
0,1,15.8254260369735,22717.3269158295,41.0818180750808,1,0,0,0,0,0,0,1,0,0,0.909090909090909,0,"Virginia",12,1982
0,2,17.2964729079647,23619.100927567,41.0818180750808,1,0,0,0,0,0,0,0,1,0,0.666666666666667,0,"Virginia",12,1983
1,3,16.7150672254156,24973.5571543212,41.0818180750808,1,0,0,0,0,0,0,0,0,1,0.666666666666667,0,"Virginia",12,1984
1,6,19.2677396840547,25739.1552175945,43.274010892064,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,"Virginia",12,1985
0,1,15.4100598578266,26854.7642271911,43.274010892064,0,1,0,0,0,0,0,1,0,0,0.666666666666667,0,"Virginia",12,1986
0,1,16.5785450674732,27497.9215854998,43.274010892064,0,1,0,0,0,0,0,0,1,0,0.583333333333333,0,"Virginia",12,1987
0,1,14.927208086243,28222.8213879543,43.274010892064,0,1,0,0,0,0,0,0,0,1,0.583333333333333,0,"Virginia",12,1988
1,5,17.7989424786297,28692.5296983616,40.0498351580244,0,0,1,0,0,0,1,0,0,0,0.5,0,"Virginia",12,1989
0,2,16.6992887166164,28205.575388704,40.0498351580244,0,0,1,0,0,0,0,1,0,0,0.5,0,"Virginia",12,1990
0,1,14.7870497640599,27727.7665841671,40.0498351580244,0,0,1,0,0,0,0,0,1,0,0.416666666666667,0,"Virginia",12,1991
1,2,16.5488785670108,28034.3326559475,40.0498351580244,0,0,1,0,0,0,0,0,0,1,0.416666666666667,0,"Virginia",12,1992
1,4,18.6096221014784,28052.6946879236,41.4701176896848,0,0,0,1,1,0,1,0,0,0,0.615384615384615,1,"Virginia",13,1993
2,6,18.6142654930582,28351.7548814382,41.4701176896848,0,0,0,1,1,0,0,1,0,0,0.615384615384615,0,"Virginia",13,1994
1,2,17.2004409669306,28468.5205790081,41.4701176896848,0,0,0,1,1,0,0,0,1,0,0.538461538461538,0,"Virginia",13,1995
3,9,19.9686335726964,28774.5702943343,41.4701176896848,0,0,0,1,1,0,0,0,0,1,0.538461538461538,0,"Virginia",13,1996
0,1,17.6186791585393,29558.1474025237,45.3418155004024,0,0,0,0,0,0,1,0,0,0,0.538461538461538,0,"Virginia",13,1997
1,6,19.3738120448751,30730.6219567294,45.3418155004024,0,0,0,0,0,0,0,1,0,0,0.538461538461538,0,"Virginia",13,1998
2,5,20.0387208599738,31629.670177512,45.3418155004024,0,0,0,0,0,0,0,0,1,0,0.538461538461538,0,"Virginia",13,1999
1,4,18.1769505590794,32548.4295618135,45.3418155004024,0,0,0,0,0,0,0,0,0,1,0.538461538461538,0,"Virginia",13,2000
1,2,17.6710922524033,33078.1614273976,47.4123854176521,0,0,0,0,0,1,1,0,0,0,0.75,0,"Virginia",13,2001
2,3,19.0084674088545,32860.316426195,47.4123854176521,0,0,0,0,0,1,0,1,0,0,0.75,0,"Virginia",13,2002
3,7,20.7635011491747,32893.9657742084,47.4123854176521,0,0,0,0,0,1,0,0,1,0,0.538461538461538,0,"Virginia",13,2003
3,5,18.7888500673152,33852.0523597227,47.4123854176521,0,0,0,0,0,1,0,0,0,1,0.538461538461538,0,"Virginia",13,2004
0,1,16.8012925007651,23559.4665340862,43.7738935161922,1,0,0,0,0,0,1,0,0,0,0.333333333333333,1,"Washington",9,1981
0,0,0,23308.2114863559,43.7738935161922,1,0,0,0,0,0,0,1,0,0,0.333333333333333,1,"Washington",9,1982
1,3,18.1788620883489,23871.8618617189,43.7738935161922,1,0,0,0,0,0,0,0,1,0,0.4,1,"Washington",9,1983
0,0,0,24415.3268905799,43.7738935161922,1,0,0,0,0,0,0,0,0,1,0.4,1,"Washington",9,1984
0,0,0,24715.304368995,44.7710723385734,0,1,0,0,0,0,1,0,0,0,0.5,0,"Washington",10,1985
4,0,0,25562.0466228857,44.7710723385734,0,1,0,0,0,0,0,1,0,0,0.5,0,"Washington",10,1986
0,0,0,25729.7637771139,44.7710723385734,0,1,0,0,0,0,0,0,1,0,0.4,0,"Washington",10,1987
0,0,0,26167.4685860937,44.7710723385734,0,1,0,0,0,0,0,0,0,1,0.4,0,"Washington",10,1988
1,1,16.896074767125,26974.3900341388,45.1752662763098,0,0,1,0,0,0,1,0,0,0,0.4,0,"Washington",10,1989
2,4,18.8348197252218,27400.1290697395,45.1752662763098,0,0,1,0,0,0,0,1,0,0,0.4,0,"Washington",10,1990
2,1,16.9271159275117,27402.3554287662,45.1752662763098,0,0,1,0,0,0,0,0,1,0,0.4,0,"Washington",10,1991
0,0,0,27903.5982960179,45.1752662763098,0,0,1,0,0,0,0,0,0,1,0.4,0,"Washington",10,1992
1,1,19.0455464172672,27733.1955196558,45.0098146171023,0,0,0,1,1,0,1,0,0,0,0.818181818181818,1,"Washington",11,1993
1,0,0,27904.7503037482,45.0098146171023,0,0,0,1,1,0,0,1,0,0,0.818181818181818,1,"Washington",11,1994
0,2,18.2990532558245,28035.301806367,45.0098146171023,0,0,0,1,1,0,0,0,1,0,0.272727272727273,1,"Washington",11,1995
2,3,19.0584218869579,28819.5559203392,45.0098146171023,0,0,0,1,1,0,0,0,0,1,0.272727272727273,1,"Washington",11,1996
4,0,0,29723.3517412486,44.8019781093739,0,0,0,0,0,0,1,0,0,0,0.363636363636364,1,"Washington",11,1997
2,0,0,31397.90380186,44.8019781093739,0,0,0,0,0,0,0,1,0,0,0.363636363636364,1,"Washington",11,1998
0,1,17.2935889840444,32507.2477297083,44.8019781093739,0,0,0,0,0,0,0,0,1,0,0.545454545454545,1,"Washington",11,1999
0,0,0,33277.5679484203,44.8019781093739,0,0,0,0,0,0,0,0,0,1,0.545454545454545,1,"Washington",11,2000
1,1,19.5186152963425,33037.1010211113,44.089625024434,0,0,0,0,0,1,1,0,0,0,0.272727272727273,1,"Washington",11,2001
0,0,0,32695.7678018678,44.089625024434,0,0,0,0,0,1,0,1,0,0,0.272727272727273,0,"Washington",11,2002
1,0,0,32515.9988634044,44.089625024434,0,0,0,0,0,1,0,0,1,0,0.545454545454545,0,"Washington",11,2003
0,1,17.3335628347677,33682.2055177547,44.089625024434,0,0,0,0,0,1,0,0,0,1,0.545454545454545,0,"Washington",11,2004
0,0,0,17513.7108213293,41.9834250273056,1,0,0,0,0,0,1,0,0,0,0.333333333333333,0,"West Virginia",6,1981
0,3,16.5791978394208,17568.9295509584,41.9834250273056,1,0,0,0,0,0,0,1,0,0,0.333333333333333,0,"West Virginia",6,1982
0,1,16.971050507613,17416.7480583754,41.9834250273056,1,0,0,0,0,0,0,0,1,0,0,0,"West Virginia",6,1983
1,0,0,18069.1202520176,41.9834250273056,1,0,0,0,0,0,0,0,0,1,0,0,"West Virginia",6,1984
1,2,18.504062353251,18251.1143461405,44.762700858535,0,1,0,0,0,0,1,0,0,0,0,1,"West Virginia",6,1985
0,0,0,18737.441523326,44.762700858535,0,1,0,0,0,0,0,1,0,0,0,1,"West Virginia",6,1986
0,0,0,18807.6041362812,44.762700858535,0,1,0,0,0,0,0,0,1,0,0,1,"West Virginia",6,1987
0,1,15.3326731943512,19092.0451042264,44.762700858535,0,1,0,0,0,0,0,0,0,1,0,1,"West Virginia",6,1988
0,2,16.7529739234843,19555.1152698336,46.6602969192171,0,0,1,0,0,0,1,0,0,0,0,0,"West Virginia",5,1989
0,0,0,19990.9710492627,46.6602969192171,0,0,1,0,0,0,0,1,0,0,0,0,"West Virginia",5,1990
0,1,16.8019527848545,19993.266423053,46.6602969192171,0,0,1,0,0,0,0,0,1,0,0,0,"West Virginia",5,1991
0,1,16.3665570102168,20709.1846107962,46.6602969192171,0,0,1,0,0,0,0,0,0,1,0,0,"West Virginia",5,1992
0,2,17.0306433966714,20659.6826952364,44.8606114652801,0,0,0,1,1,0,1,0,0,0,1,1,"West Virginia",5,1993
0,4,18.5089049774508,20917.8639088393,44.8606114652801,0,0,0,1,1,0,0,1,0,0,1,1,"West Virginia",5,1994
1,0,0,20978.2336643789,44.8606114652801,0,0,0,1,1,0,0,0,1,0,1,1,"West Virginia",5,1995
5,5,18.2699645266676,21201.5967835806,44.8606114652801,0,0,0,1,1,0,0,0,0,1,1,1,"West Virginia",5,1996
1,2,17.330997086043,21621.142349923,43.8332011814436,0,0,0,0,0,0,1,0,0,0,1,0,"West Virginia",5,1997
1,5,18.3568777874208,22373.3566528449,43.8332011814436,0,0,0,0,0,0,0,1,0,0,1,0,"West Virginia",5,1998
0,3,17.9867361646043,22434.1502537925,43.8332011814436,0,0,0,0,0,0,0,0,1,0,1,0,"West Virginia",5,1999
1,1,15.4689003579134,22932.8645212125,43.8332011814436,0,0,0,0,0,0,0,0,0,1,1,0,"West Virginia",5,2000
1,0,0,23678.8704458439,43.544807575338,0,0,0,0,0,1,1,0,0,0,0.2,1,"West Virginia",5,2001
1,2,17.5043900120782,23993.4560891448,43.544807575338,0,0,0,0,0,1,0,1,0,0,0.2,0,"West Virginia",5,2002
4,6,18.1747977057588,24117.0607515461,43.544807575338,0,0,0,0,0,1,0,0,1,0,0,0,"West Virginia",5,2003
3,2,17.1794121550195,24686.6078196916,43.544807575338,0,0,0,0,0,1,0,0,0,1,0,0,"West Virginia",5,2004
0,1,15.9351006000581,21827.2918096196,47.1892062420735,1,0,0,0,0,0,1,0,0,0,0.454545454545455,1,"Wisconsin",11,1981
0,4,16.9648603202101,21680.7389240596,47.1892062420735,1,0,0,0,0,0,0,1,0,0,0.454545454545455,1,"Wisconsin",11,1982
0,2,17.6447796024412,21872.033324458,47.1892062420735,1,0,0,0,0,0,0,0,1,0,0.454545454545455,0,"Wisconsin",11,1983
1,3,18.0649939423544,22899.1913599813,47.1892062420735,1,0,0,0,0,0,0,0,0,1,0.454545454545455,0,"Wisconsin",11,1984
0,3,17.6618795931728,23182.6089885428,47.3080763267838,0,1,0,0,0,0,1,0,0,0,0.454545454545455,0,"Wisconsin",11,1985
2,1,15.4100598578266,23894.4746871779,47.3080763267838,0,1,0,0,0,0,0,1,0,0,0.454545454545455,0,"Wisconsin",11,1986
0,1,15.3745722631473,24253.7069861621,47.3080763267838,0,1,0,0,0,0,0,0,1,0,0.454545454545455,1,"Wisconsin",11,1987
0,1,15.8434988181172,24477.1770461339,47.3080763267838,0,1,0,0,0,0,0,0,0,1,0.454545454545455,1,"Wisconsin",11,1988
0,1,16.1339347150781,25120.4923642509,46.98746878443,0,0,1,0,0,0,1,0,0,0,0.454545454545455,1,"Wisconsin",11,1989
2,0,0,24926.7040598613,46.98746878443,0,0,1,0,0,0,0,1,0,0,0.454545454545455,1,"Wisconsin",11,1990
1,3,17.7048204961442,24578.9816223896,46.98746878443,0,0,1,0,0,0,0,0,1,0,0.545454545454545,1,"Wisconsin",11,1991
3,1,17.4651692988849,25300.0350422564,46.98746878443,0,0,1,0,0,0,0,0,0,1,0.545454545454545,1,"Wisconsin",11,1992
1,3,18.1292556851522,25381.5515019023,46.919402143245,0,0,0,1,1,0,1,0,0,0,0.545454545454545,0,"Wisconsin",11,1993
0,2,17.4102926886911,26049.7295229004,46.919402143245,0,0,0,1,1,0,0,1,0,0,0.545454545454545,0,"Wisconsin",11,1994
0,0,0,26289.6318390396,46.919402143245,0,0,0,1,1,0,0,0,1,0,0.454545454545455,0,"Wisconsin",11,1995
1,4,18.0468209752662,26750.7911528617,46.919402143245,0,0,0,1,1,0,0,0,0,1,0.454545454545455,0,"Wisconsin",11,1996
1,2,17.7364621942701,27544.3673884777,46.4876095139578,0,0,0,0,0,0,1,0,0,0,0.636363636363636,0,"Wisconsin",11,1997
2,9,19.2125438973773,28954.7586485709,46.4876095139578,0,0,0,0,0,0,0,1,0,0,0.636363636363636,0,"Wisconsin",11,1998
1,5,18.2868407569746,29366.9332631739,46.4876095139578,0,0,0,0,0,0,0,0,1,0,0.636363636363636,0,"Wisconsin",11,1999
1,4,18.6877761828198,29918.9444908051,46.4876095139578,0,0,0,0,0,0,0,0,0,1,0.636363636363636,0,"Wisconsin",11,2000
2,5,18.6991743903633,29890.4589097198,47.0570755110922,0,0,0,0,0,1,1,0,0,0,0.363636363636364,0,"Wisconsin",11,2001
2,2,17.0343863828325,29986.6554944655,47.0570755110922,0,0,0,0,0,1,0,1,0,0,0.363636363636364,1,"Wisconsin",11,2002
0,1,15.4022089834807,30032.7351537927,47.0570755110922,0,0,0,0,0,1,0,0,1,0,0.363636363636364,0,"Wisconsin",11,2003
1,1,18.0267100153277,30684.2003018153,47.0570755110922,0,0,0,0,0,1,0,0,0,1,0.363636363636364,0,"Wisconsin",11,2004
0,0,0,25560.6859945375,33.8874312302094,1,0,0,0,0,0,1,0,0,0,1,0,"Wyoming",3,1981
0,1,14.4391316759876,25078.8117700905,33.8874312302094,1,0,0,0,0,0,0,1,0,0,1,0,"Wyoming",3,1982
0,1,14.811566258146,23172.1578761197,33.8874312302094,1,0,0,0,0,0,0,0,1,0,1,0,"Wyoming",3,1983
0,1,16.1554514377554,23568.7893302348,33.8874312302094,1,0,0,0,0,0,0,0,0,1,1,0,"Wyoming",3,1984
1,1,17.4275125795068,23981.9579148343,33.21085655154,0,1,0,0,0,0,1,0,0,0,1,0,"Wyoming",3,1985
0,2,17.0522875930863,23132.3305380775,33.21085655154,0,1,0,0,0,0,0,1,0,0,1,0,"Wyoming",3,1986
0,1,17.8594789128652,22502.8352159007,33.21085655154,0,1,0,0,0,0,0,0,1,0,1,0,"Wyoming",3,1987
0,0,0,22740.2684419811,33.21085655154,0,1,0,0,0,0,0,0,0,1,1,0,"Wyoming",3,1988
0,1,16.4906096590168,23895.6021345265,32.6806992790736,0,0,1,0,0,0,1,0,0,0,1,0,"Wyoming",3,1989
0,2,16.4369244523837,24830.7176174526,32.6806992790736,0,0,1,0,0,0,0,1,0,0,1,0,"Wyoming",3,1990
0,1,14.0939025835,24741.6647512137,32.6806992790736,0,0,1,0,0,0,0,0,1,0,1,0,"Wyoming",3,1991
0,0,0,24866.6551444683,32.6806992790736,0,0,1,0,0,0,0,0,0,1,1,0,"Wyoming",3,1992
0,0,0,24939.4411956402,37.7942334619847,0,0,0,1,1,0,1,0,0,0,0,1,"Wyoming",3,1993
0,0,0,24937.1299047516,37.7942334619847,0,0,0,1,1,0,0,1,0,0,0,1,"Wyoming",3,1994
0,0,0,24898.4779498107,37.7942334619847,0,0,0,1,1,0,0,0,1,0,0,0,"Wyoming",3,1995
0,0,0,25143.1480874655,37.7942334619847,0,0,0,1,1,0,0,0,0,1,0,0,"Wyoming",3,1996
0,0,0,26305.1592842878,42.4317275710434,0,0,0,0,0,0,1,0,0,0,0,0,"Wyoming",3,1997
0,0,0,27472.9240633939,42.4317275710434,0,0,0,0,0,0,0,1,0,0,0,0,"Wyoming",3,1998
1,0,0,28718.3834710168,42.4317275710434,0,0,0,0,0,0,0,0,1,0,0,0,"Wyoming",3,1999
1,0,0,29804.4340837804,42.4317275710434,0,0,0,0,0,0,0,0,0,1,0,0,"Wyoming",3,2000
0,0,0,31061.2824571527,39.2459178317968,0,0,0,0,0,1,1,0,0,0,1,0,"Wyoming",3,2001
0,1,18.4004780366348,30891.6083635708,39.2459178317968,0,0,0,0,0,1,0,1,0,0,1,1,"Wyoming",3,2002
0,1,16.7885033444983,31510.112068328,39.2459178317968,0,0,0,0,0,1,0,0,1,0,1,0,"Wyoming",3,2003
0,0,0,32734.9308606084,39.2459178317968,0,0,0,0,0,1,0,0,0,1,1,0,"Wyoming",3,2004
